id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,mazo_j1,mazo_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,tropa_vida_maxima,tropa_dano,tropa_rango,tropa_tipo_ataque,tropa_tipo_objetivo,tropa_nivel
partida_4,66,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,3,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago de Hielo,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_4,72,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,2,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago de Hielo,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Caballero,3,6,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,81,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,2,5,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mini P.E.K.K.A,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,81,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,2,0,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mini P.E.K.K.A,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago,5,6,28,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,90,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,3,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Príncipe,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,97,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,3,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Príncipe,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Bárbaros,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago de Hielo,3,6,28,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,103,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,4,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Bárbaros,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,105,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,0,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Bárbaros,5,6,28,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,117,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,4,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Gigante,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mago,5,6,2,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,121,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,1,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Gigante,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Valquiria,4,6,28,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,132,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,5,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago de Hielo,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_4,133,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago de Hielo,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Caballero,3,6,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,141,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,3,0,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago de Hielo,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago,5,6,28,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,148,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,2,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mini P.E.K.K.A,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,156,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,5,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Príncipe,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,158,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Príncipe,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Bárbaros,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago de Hielo,3,6,28,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,166,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,4,0,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Príncipe,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Bárbaros,5,6,28,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,172,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,180,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,4,1,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Valquiria,4,6,28,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,180,PARTIDA_TERMINADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,4,1,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Mago,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,,,,,,,,,,,
partida_5,1,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,5,Bárbaros|Caballero|Mago|Mini P.E.K.K.A,Ejército de Esqueletos|Mosquetera|Caballero|Príncipe,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mago de Hielo,3,0,9,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,1,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,2,Bárbaros|Caballero|Mago|Mini P.E.K.K.A,Mosquetera|Caballero|Príncipe|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Ejército de Esqueletos,3,14,18,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,3,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Bárbaros|Mago|Mini P.E.K.K.A|Valquiria,Mosquetera|Caballero|Príncipe|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Caballero,3,7,0,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,3,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Bárbaros|Mago|Mini P.E.K.K.A|Valquiria,Mosquetera|Príncipe|Mini P.E.K.K.A|Mago,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Caballero,3,4,18,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,15,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,4,Bárbaros|Mago|Valquiria|Gigante,Mosquetera|Príncipe|Mini P.E.K.K.A|Mago,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mini P.E.K.K.A,4,8,13,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,15,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Bárbaros|Mago|Valquiria|Gigante,Príncipe|Mini P.E.K.K.A|Mago|Gigante,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mosquetera,4,9,19,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,27,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,4,Bárbaros|Mago|Gigante|Príncipe,Príncipe|Mini P.E.K.K.A|Mago|Gigante,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Valquiria,4,10,9,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,28,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Bárbaros|Mago|Gigante|Príncipe,Príncipe|Mago|Gigante|Valquiria,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,16,25,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,39,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,4,0,Bárbaros|Mago|Gigante|Príncipe,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Valquiria,4,12,21,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,42,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Gigante|Príncipe|Mago de Hielo,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Bárbaros,5,14,0,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,50,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Gigante|Príncipe|Mago de Hielo,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Ejército de Esqueletos,3,10,24,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,52,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Gigante|Príncipe|Caballero,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mago de Hielo,3,1,6,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,59,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Gigante|Príncipe|Caballero,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Caballero,3,5,29,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,60,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Caballero,3,11,8,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,70,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mosquetera,4,13,28,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,72,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Gigante|Príncipe|Valquiria,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mini P.E.K.K.A,4,7,0,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,81,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Gigante|Príncipe|Valquiria,Príncipe|Mago|Gigante|Valquiria,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,2,19,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,84,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Gigante|Príncipe|Bárbaros,Príncipe|Mago|Gigante|Valquiria,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Valquiria,4,8,0,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,93,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Gigante|Príncipe|Bárbaros,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Valquiria,4,14,27,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,99,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Gigante|Príncipe|Bárbaros|Mago de Hielo,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mago,5,1,6,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,104,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Gigante|Príncipe|Bárbaros|Mago de Hielo,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Ejército de Esqueletos,3,2,17,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,108,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Gigante|Príncipe|Bárbaros|Caballero,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mago de Hielo,3,14,1,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,112,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Gigante|Príncipe|Bárbaros|Caballero,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Caballero,3,0,13,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,118,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Gigante|Príncipe|Bárbaros|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Caballero,3,15,8,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,123,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Gigante|Príncipe|Bárbaros|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mosquetera,4,8,14,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,129,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Gigante|Príncipe|Bárbaros|Valquiria,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mini P.E.K.K.A,4,11,3,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
